KJD   KJD-T_EXP   KJD-T_MAX   LC_val-BCK    LC_err
 1177.79100     104.81810      81.87700      0.01647      0.11993
 1177.81144     104.83854      81.89744     -0.02622      0.11899
 1177.83187     104.85897      81.91787      0.06690      0.12118
 1177.85231     104.87941      81.93831      0.03945      0.11690
 1177.87274     104.89984      81.95874      0.08952      0.11764
 1177.91361     104.94071      81.99961     -0.02630      0.11944
 1177.93404     104.96114      82.02004     -0.01824      0.12183
 1177.95448     104.98158      82.04048     -0.00262      0.11732
 1177.97491     105.00201      82.06091      0.04087      0.11604
 1177.99535     105.02245      82.08135      0.03616      0.11692
 1178.01578     105.04288      82.10178     -0.02998      0.11587
 1178.03621     105.06331      82.12221      0.09846      0.11775
 1178.05665     105.08375      82.14265     -0.06748      0.12577
 1178.07708     105.10418      82.16308     -0.03982      0.11632
 1178.09752     105.12462      82.18352     -0.06891      0.11791
 1178.11795     105.14505      82.20395      0.03194      0.11937
 1178.13838     105.16548      82.22438      0.01911      0.11613
 1178.15882     105.18592      82.24482      0.13911      0.11798
 1178.17925     105.20635      82.26525     -0.08881      0.12086
 1178.19969     105.22679      82.28569     -0.05238      0.11671
 1178.22012     105.24722      82.30612      0.06613      0.12012
 1178.24056     105.26766      82.32656     -0.07248      0.12425
 1178.26099     105.28809      82.34699     -0.14167      0.12247
 1178.28142     105.30852      82.36742     -0.00677      0.11597
 1178.30186     105.32896      82.38786      0.06649      0.11648
 1178.32229     105.34939      82.40829     -0.07239      0.11784
 1178.34273     105.36983      82.42873      0.25506      0.17831
 1178.36316     105.39026      82.44916      0.01182      0.11587
 1178.38359     105.41069      82.46959      0.12805      0.11808
 1178.40403     105.43113      82.49003      0.12330      0.11600
 1178.42446     105.45156      82.51046     -0.02580      0.12236
 1178.44490     105.47200      82.53090     -0.04164      0.11786
 1178.46533     105.49243      82.55133     -0.00302      0.11912
 1178.48577     105.51287      82.57177      0.28251      0.11748
 1178.50620     105.53330      82.59220      0.07911      0.11847
 1178.52663     105.55373      82.61263      0.15656      0.12337
 1178.54707     105.57417      82.63307     -0.00462      0.11607
 1178.56750     105.59460      82.65350     -0.09620      0.12007
 1178.58794     105.61504      82.67394      0.03460      0.11934
 1178.60837     105.63547      82.69437      0.00728      0.11997
 1178.62880     105.65590      82.71480     -0.02366      0.11679
 1178.64924     105.67634      82.73524      0.14249      0.11832
 1178.66967     105.69677      82.75567      0.00253      0.12057
 1178.69011     105.71721      82.77611      0.02573      0.11807
 1178.71054     105.73764      82.79654     -0.08819      0.12194
 1178.73098     105.75808      82.81698      0.01103      0.11800
 1178.75141     105.77851      82.83741      0.08736      0.12426
 1178.77184     105.79894      82.85784     -0.02702      0.11681
 1178.79228     105.81938      82.87828     -0.08272      0.11734
 1178.81271     105.83981      82.89871      0.14880      0.12479
 1178.83315     105.86025      82.91915     -0.07737      0.11568
 1178.85358     105.88068      82.93958      0.19064      0.13845
 1178.87401     105.90111      82.96001     -0.09802      0.12653
 1178.89445     105.92155      82.98045     -0.15302      0.12437
 1178.91488     105.94198      83.00088      0.10154      0.11660
 1178.93532     105.96242      83.02132     -0.06385      0.12375
 1178.95575     105.98285      83.04175      0.16585      0.11861
 1178.97618     106.00328      83.06218      0.09202      0.11802
 1178.99662     106.02372      83.08262      0.03650      0.11595
 1179.01705     106.04415      83.10305      0.11400      0.12246
 1179.03749     106.06459      83.12349     -0.04091      0.11894
 1179.05792     106.08502      83.14392     -0.02202      0.12587
 1179.07836     106.10546      83.16436     -0.08933      0.13171
 1179.09879     106.12589      83.18479      0.03377      0.11830
 1179.11922     106.14632      83.20522      0.07148      0.11630
 1179.13966     106.16676      83.22566      0.18302      0.11627
 1179.16009     106.18719      83.24609      0.13034      0.12256
 1179.18053     106.20763      83.26653      0.10045      0.12269
 1179.20096     106.22806      83.28696     -0.11610      0.12540
 1179.22139     106.24849      83.30739      0.09358      0.11623
 1179.24183     106.26893      83.32783     -0.31516      0.12905
 1179.26226     106.28936      83.34826     -0.08607      0.12225
 1179.28270     106.30980      83.36870      0.06950      0.11850
 1179.30313     106.33023      83.38913      0.12677      0.11660
 1179.32357     106.35067      83.40957     -0.10141      0.11791
 1179.34400     106.37110      83.43000      0.09040      0.11590
 1179.36443     106.39153      83.45043     -0.09797      0.11641
 1179.38487     106.41197      83.47087     -0.04826      0.11696
 1179.40530     106.43240      83.49130      0.09763      0.11811
 1179.42574     106.45284      83.51174      0.09887      0.11672
 1179.44617     106.47327      83.53217      0.00777      0.11666
 1179.46660     106.49370      83.55260      0.10690      0.11742
 1179.48704     106.51414      83.57304      0.03420      0.11671
 1179.50747     106.53457      83.59347      0.40128      0.11736
 1179.52791     106.55501      83.61391     -0.18351      0.11842
 1179.54834     106.57544      83.63434      0.03161      0.12013
 1179.56878     106.59588      83.65478      0.08512      0.11776
 1179.58921     106.61631      83.67521      0.10703      0.12081
 1179.60964     106.63674      83.69564     -0.08006      0.12422
 1179.63008     106.65718      83.71608     -0.00549      0.12064
 1179.65051     106.67761      83.73651      0.18356      0.12029
 1179.67095     106.69805      83.75695      0.16576      0.12200
 1179.69138     106.71848      83.77738      0.08911      0.12879
 1179.71181     106.73891      83.79781      0.19725      0.12178
 1179.73225     106.75935      83.81825      0.56540      0.13464
 1179.75268     106.77978      83.83868      0.08165      0.11585
 1179.77312     106.80022      83.85912      0.04721      0.11852
 1179.79355     106.82065      83.87955      0.02215      0.11777
 1179.81399     106.84109      83.89999     -0.01418      0.11700
 1179.83442     106.86152      83.92042      0.00497      0.11664
 1179.85485     106.88195      83.94085     -0.06949      0.11778
 1179.87529     106.90239      83.96129      0.14814      0.11904
 1179.89572     106.92282      83.98172      0.24566      0.11886
 1179.91616     106.94326      84.00216      0.04553      0.11644
 1179.93659     106.96369      84.02259     -0.07917      0.11762
 1179.95702     106.98412      84.04302      0.11951      0.12444
 1179.97746     107.00456      84.06346      0.15891      0.12140
 1179.99789     107.02499      84.08389     -0.03152      0.12319
 1180.01833     107.04543      84.10433     -0.03986      0.11832
 1180.03876     107.06586      84.12476     -0.15776      0.12141
 1180.05920     107.08630      84.14520     -0.10240      0.12262
 1180.07963     107.10673      84.16563     -0.07899      0.12409
 1180.10006     107.12716      84.18606     -0.09834      0.12249
 1180.12050     107.14760      84.20650     -0.00805      0.11969
 1180.14093     107.16803      84.22693     -0.08706      0.12114
 1180.16137     107.18847      84.24737      0.14080      0.11847
 1180.18180     107.20890      84.26780     -0.25701      0.11729
 1180.20223     107.22933      84.28823      0.12198      0.11703
 1180.22267     107.24977      84.30867     -0.02711      0.11929
 1180.24310     107.27020      84.32910      0.13627      0.11774
 1180.26354     107.29064      84.34954      0.06247      0.11756
 1180.28397     107.31107      84.36997      0.11841      0.12136
 1180.30441     107.33151      84.39041      0.05796      0.11622
 1180.32484     107.35194      84.41084      0.00722      0.11610
 1180.34527     107.37237      84.43127      0.01447      0.11801
 1180.36571     107.39281      84.45171     -0.06935      0.12770
