KJD  KJD-T_EXP   KJD-T_MAX   LC_val-BCK    LC_err
  975.78924     -18.97516     -38.03076      0.00858      0.01042
  975.80967     -18.95473     -38.01033     -0.01404      0.01052
  975.83010     -18.93430     -37.98990      0.01680      0.01119
  975.85054     -18.91386     -37.96946     -0.01098      0.01102
  975.87097     -18.89343     -37.94903     -0.00370      0.00990
  975.89140     -18.87300     -37.92860      0.03607      0.01464
  975.91184     -18.85256     -37.90816      0.01150      0.01113
  975.93227     -18.83213     -37.88773     -0.00741      0.01034
  975.95270     -18.81170     -37.86730      0.01555      0.00985
  975.97314     -18.79126     -37.84686     -0.00184      0.01050
  975.99357     -18.77083     -37.82643     -0.00544      0.00995
  976.01400     -18.75040     -37.80600     -0.00838      0.01019
  976.03444     -18.72996     -37.78556      0.00911      0.01058
  976.05487     -18.70953     -37.76513      0.00577      0.01044
  976.07530     -18.68910     -37.74470      0.00251      0.01013
  976.09574     -18.66866     -37.72426      0.00536      0.01064
  976.11617     -18.64823     -37.70383      0.00858      0.01075
  976.13660     -18.62780     -37.68340     -0.00669      0.01022
  976.15704     -18.60736     -37.66296      0.00938      0.01098
  976.17747     -18.58693     -37.64253      0.01440      0.01120
  976.19790     -18.56650     -37.62210      0.00104      0.01059
  976.21834     -18.54606     -37.60166      0.00629      0.01132
  976.23877     -18.52563     -37.58123      0.00498      0.00989
  976.25920     -18.50520     -37.56080      0.00493      0.01020
  976.27964     -18.48476     -37.54036      0.00646      0.01001
  976.30007     -18.46433     -37.51993      0.00420      0.01151
  976.32050     -18.44390     -37.49950      0.00735      0.01041
  976.34093     -18.42347     -37.47907      0.00466      0.01017
  976.36137     -18.40303     -37.45863     -0.01612      0.01208
  976.38180     -18.38260     -37.43820     -0.00262      0.00994
  976.40223     -18.36217     -37.41777      0.02393      0.01316
  976.42267     -18.34173     -37.39733     -0.00084      0.01001
  976.44310     -18.32130     -37.37690      0.02272      0.01184
  976.46353     -18.30087     -37.35647      0.02172      0.01101
  976.48397     -18.28043     -37.33603      0.00782      0.01010
  976.50440     -18.26000     -37.31560     -0.00877      0.01075
  976.52483     -18.23957     -37.29517     -0.00398      0.01061
  976.54527     -18.21913     -37.27473      0.00643      0.01013
  976.56570     -18.19870     -37.25430      0.00035      0.01024
  976.58613     -18.17827     -37.23387      0.00625      0.01180
  976.60657     -18.15783     -37.21343      0.00053      0.01012
  976.62700     -18.13740     -37.19300     -0.00893      0.00990
  976.64743     -18.11697     -37.17257     -0.00178      0.01141
  976.66787     -18.09653     -37.15213      0.00730      0.01028
  976.68830     -18.07610     -37.13170     -0.00393      0.01002
  976.70873     -18.05567     -37.11127      0.01202      0.01023
  976.72917     -18.03523     -37.09083      0.00204      0.01182
  976.74960     -18.01480     -37.07040      0.00350      0.01037
  976.77003     -17.99437     -37.04997      0.01515      0.01066
  976.79047     -17.97393     -37.02953      0.00587      0.01122
  976.81090     -17.95350     -37.00910      0.00936      0.01015
  976.83133     -17.93307     -36.98867      0.02221      0.01046
  976.85176     -17.91264     -36.96824      0.01831      0.01102
  976.87220     -17.89220     -36.94780      0.01333      0.01009
  976.89263     -17.87177     -36.92737      0.01142      0.01042
  976.91306     -17.85134     -36.90694      0.00797      0.01082
  976.93350     -17.83090     -36.88650      0.04058      0.01104
  976.95393     -17.81047     -36.86607      0.00128      0.01252
  976.97436     -17.79004     -36.84564     -0.00392      0.01001
  976.99480     -17.76960     -36.82520      0.01430      0.01195
  977.01523     -17.74917     -36.80477      0.01186      0.01051
  977.03566     -17.72874     -36.78434      0.00804      0.01010
  977.05610     -17.70830     -36.76390      0.02421      0.01129
  977.07653     -17.68787     -36.74347      0.02310      0.01108
  977.09696     -17.66744     -36.72304      0.01546      0.01085
  977.11740     -17.64700     -36.70260     -0.00103      0.01019
  977.13783     -17.62657     -36.68217     -0.01109      0.01041
  977.15826     -17.60614     -36.66174      0.01720      0.01118
  977.17870     -17.58570     -36.64130      0.01345      0.01061
  977.19913     -17.56527     -36.62087      0.00023      0.01123
  977.21956     -17.54484     -36.60044      0.02090      0.01024
  977.24000     -17.52440     -36.58000      0.00586      0.01061
  977.26043     -17.50397     -36.55957      0.00494      0.00991
  977.28086     -17.48354     -36.53914     -0.01661      0.01017
  977.30129     -17.46311     -36.51871      0.00308      0.01172
  977.32173     -17.44267     -36.49827      0.01023      0.00998
  977.34216     -17.42224     -36.47784      0.01316      0.01038
  977.36259     -17.40181     -36.45741     -0.00397      0.01000
  977.38303     -17.38137     -36.43697      0.01270      0.01444
  977.40346     -17.36094     -36.41654      0.00051      0.00992
  977.42389     -17.34051     -36.39611     -0.01877      0.01039
  977.44433     -17.32007     -36.37567      0.01171      0.00990
  977.46476     -17.29964     -36.35524      0.00040      0.01026
  977.48519     -17.27921     -36.33481      0.00567      0.00991
  977.50563     -17.25877     -36.31437      0.00831      0.01001
  977.52606     -17.23834     -36.29394      0.01167      0.01076
  977.54649     -17.21791     -36.27351      0.01739      0.01009
  977.56693     -17.19747     -36.25307      0.01342      0.01006
  977.58736     -17.17704     -36.23264      0.00576      0.00994
  977.60779     -17.15661     -36.21221      0.01023      0.00987
  977.62823     -17.13617     -36.19177      0.00973      0.00992
  977.64866     -17.11574     -36.17134      0.01079      0.01001
  977.66909     -17.09531     -36.15091      0.01194      0.01042
  977.68953     -17.07487     -36.13047     -0.00335      0.01013
  977.70996     -17.05444     -36.11004     -0.00059      0.01012
  977.73039     -17.03401     -36.08961      0.00633      0.01079
  977.75082     -17.01358     -36.06918      0.00260      0.01049
  977.77126     -16.99314     -36.04874     -0.00106      0.01007
  977.79169     -16.97271     -36.02831     -0.00653      0.00997
  977.81212     -16.95228     -36.00788     -0.00006      0.00987
  977.83256     -16.93184     -35.98744      0.03381      0.01326
  977.85299     -16.91141     -35.96701      0.01328      0.01195
  977.87342     -16.89098     -35.94658      0.00891      0.00982
  977.89386     -16.87054     -35.92614      0.01250      0.01147
  977.91429     -16.85011     -35.90571     -0.00097      0.01050
  977.93472     -16.82968     -35.88528      0.00216      0.00995
  977.97559     -16.78881     -35.84441      0.00335      0.01051
  977.99602     -16.76838     -35.82398      0.00998      0.01285
  978.01646     -16.74794     -35.80354      0.01810      0.01014
  978.03689     -16.72751     -35.78311      0.01499      0.01100
  978.05732     -16.70708     -35.76268      0.00178      0.01067
  978.07776     -16.68664     -35.74224      0.01670      0.01195
  978.09819     -16.66621     -35.72181      0.01897      0.01282
  978.11862     -16.64578     -35.70138      0.00825      0.01013
  978.13905     -16.62535     -35.68095     -0.00931      0.00997
  978.15949     -16.60491     -35.66051     -0.00330      0.01016
  978.17992     -16.58448     -35.64008      0.01238      0.01078
  978.20035     -16.56405     -35.61965      0.00105      0.01276
  978.22079     -16.54361     -35.59921      0.00457      0.01084
  978.24122     -16.52318     -35.57878      0.00111      0.01052
  978.26165     -16.50275     -35.55835     -0.00010      0.01039
  978.28209     -16.48231     -35.53791     -0.00365      0.00990
  978.30252     -16.46188     -35.51748      0.00287      0.01008
  978.32295     -16.44145     -35.49705      0.01207      0.01206
  978.34339     -16.42101     -35.47661      0.00813      0.01012
  978.36382     -16.40058     -35.45618      0.00215      0.01101
  978.38425     -16.38015     -35.43575     -0.00422      0.01023
  978.40469     -16.35971     -35.41531      0.00428      0.01038
  978.42512     -16.33928     -35.39488     -0.00672      0.01044
  978.44555     -16.31885     -35.37445      0.03104      0.01201
  978.46599     -16.29841     -35.35401      0.00505      0.01099
  978.48642     -16.27798     -35.33358     -0.00225      0.01025
  978.50685     -16.25755     -35.31315      0.02105      0.01083
  978.52728     -16.23712     -35.29272     -0.01062      0.01026
  978.54772     -16.21668     -35.27228     -0.00119      0.01038
  978.56815     -16.19625     -35.25185     -0.00111      0.01019
  978.58858     -16.17582     -35.23142      0.02137      0.01069
  978.60902     -16.15538     -35.21098     -0.00307      0.01176
  978.62945     -16.13495     -35.19055      0.00460      0.01263
  978.64988     -16.11452     -35.17012     -0.00896      0.00996
  978.67032     -16.09408     -35.14968     -0.00180      0.01016
  978.69075     -16.07365     -35.12925      0.00398      0.00988
  978.71118     -16.05322     -35.10882      0.00759      0.01003
  978.73162     -16.03278     -35.08838     -0.01933      0.01075
  978.75205     -16.01235     -35.06795     -0.01097      0.01011
  978.77248     -15.99192     -35.04752      0.00225      0.01046
  978.79292     -15.97148     -35.02708     -0.00006      0.01115
  978.81335     -15.95105     -35.00665     -0.03282      0.00996
  978.83378     -15.93062     -34.98622     -0.00819      0.01171
  978.85422     -15.91018     -34.96578      0.01922      0.01213
  978.87465     -15.88975     -34.94535      0.02352      0.01145
  978.89508     -15.86932     -34.92492     -0.00830      0.01030
  978.91552     -15.84888     -34.90448      0.01320      0.00985
  978.93595     -15.82845     -34.88405      0.03769      0.01175
  978.95638     -15.80802     -34.86362      0.00676      0.01002
  978.97681     -15.78759     -34.84319     -0.01066      0.01047
  978.99725     -15.76715     -34.82275      0.00661      0.01034
  979.01768     -15.74672     -34.80232      0.00638      0.00990
  979.03811     -15.72629     -34.78189      0.00875      0.01046
  979.05855     -15.70585     -34.76145      0.02375      0.01022
  979.07898     -15.68542     -34.74102      0.01924      0.01164
  979.09941     -15.66499     -34.72059      0.01709      0.01157
  979.11985     -15.64455     -34.70015      0.01439      0.01075
  979.14028     -15.62412     -34.67972      0.02117      0.01205
  979.16071     -15.60369     -34.65929      0.04558      0.01599
  979.18115     -15.58325     -34.63885     -0.00657      0.01071
  979.20158     -15.56282     -34.61842      0.00473      0.01030
  979.22201     -15.54239     -34.59799     -0.00104      0.01029
  979.24245     -15.52195     -34.57755     -0.01654      0.01234
  979.26288     -15.50152     -34.55712      0.03401      0.01212
  979.28331     -15.48109     -34.53669     -0.00843      0.01000
  979.30374     -15.46066     -34.51626      0.01495      0.01246
  979.32418     -15.44022     -34.49582      0.00947      0.01206
  979.34461     -15.41979     -34.47539      0.01099      0.01675
  979.36504     -15.39936     -34.45496     -0.00118      0.01079
  979.38548     -15.37892     -34.43452      0.00723      0.01150
  979.40591     -15.35849     -34.41409      0.00057      0.01741
  979.42634     -15.33806     -34.39366      0.00560      0.01033
  979.44678     -15.31762     -34.37322     -0.01699      0.01005
  979.46721     -15.29719     -34.35279      0.02122      0.01275
  979.48764     -15.27676     -34.33236      0.01453      0.01156
  979.50808     -15.25632     -34.31192      0.00919      0.01083
  979.52851     -15.23589     -34.29149      0.00582      0.01049
  979.54894     -15.21546     -34.27106     -0.01386      0.01012
  979.56938     -15.19502     -34.25062     -0.00460      0.01019
  979.58981     -15.17459     -34.23019      0.01277      0.01099
  979.61024     -15.15416     -34.20976      0.00824      0.01048
  979.63068     -15.13372     -34.18932     -0.00371      0.00984
